ID,Title,Parent
64131,"Kraft liner, in rolls or sheets",641.3
64132,"Sack kaft paper, in rolls or sheets",641.3
64139,"Kraft paper and paperboard, in rolls or sheets, n.e.s.",641.3
64151,Semi,641.5
64152,"Sulphite wrapping paper, in roll or sheets",641.5
64153,"Parchment or grease proof paper and paperboard, and imitations thereof, and glazed transparent paper, in rolls or sheets",641.5
64159,"Other paper and paperboard (including cellulose wadding), in rolls or sheets, n.e.s.",641.5
64161,....compressed (hardboard),641.6
64162,....non,641.6
64171,"Kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls or sheet",641.7
64172,"Paper (other than kraft), creped or crinkled, whether or not embossed or perforated, for household or toilet use; in rolls or sheets",641.7
64173,"Other creped or crinkled paper, whether or not embossed or perforated, in rolls or sheets",641.7
64174,"Paper and paperboard, corrugated (with or without flat surface sheets), embossed or perforated (other than embossed or perforated, creped or crinkled papres), in rolls or sheets",641.7
64181,"Paper (other than printing and writing paper) and paperboard, coated or impregnated with artificial or synthetic resins (excluding adhesives), in rolls or sheets",641.8
64182,"Paper and paperboard, tarred, bituminized or asphalted, in rolls or sheets",641.8
64189,"Paper and paperboard, impregnated, coated, surface",641.8
64192,"Composite paper and paperboard (made by sticking flat layers together with an adhesive), not surface",641.9
64196,"Filter blocks, slabs and plates, of paper pulp",641.9
64197,Wallpaper and lincrusta; window transparencies of paper,641.9
6428,"Articles of paper pulp, paper, paperboard or cellulose wadding, n.e.s.",642
6421,"Boxes, bags and other papacking containers, of paper or paperboard; box files, letter trays and similar articles, of paper or paperboard, of a kind commonly used in offices, shops and the llke",642
6422,"Writing blocks, envelopes, letter cards, plain post",642
6423,"Registers, exercise books, note books, memorandum blocks, order books, receipt books, diaries, blotting",642
6424,"Paper and paperboard cut to size or shape, n.e.s.",642
64241,"Cigarette paper, precut, whether or not in the form of booklets or tubes",642.4
64242,"Carbon and other copying papers (including duplication stencils) and transfer papers, cut to size, whether or not put up in boxes",642.4
64243,"Toilet paper cut to size, in rolls or in sheets",642.4
64244,Gummed or adhesive paper in strip or rolls,642.4
64249,"Other paper and paperboard, cut to size or shape, n.e.s.",642.4
64281,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)",642.8
64282,Cards for punched,642.8
64283,"Trays, dishes, plates, cups, and the like, of paper pulp, paper or paperboard",642.8
64284,"Handkerchiefs, cleansing tissues, towels, table napkins, tablecloths, bed sheets and other paper linen; paper under garments",642.8
64285,"Sanitary towels and tampons; baby napkins (diapers), of paper or cellulose wadding",642.8
64289,"Other articles of paper pulp, paper, paperboard or cellulose wadding, n.e.s.",642.8
651,Textile yarn,65
656,"Tulle, lace, embroidery, ribbons, trimmings and other small wares",65
652,"Cotton fabrics, woven (not including narrow or special fabrics)",65
653,"Fabrics, woven, of man",65
654,"Textile fabrics, woven, other than of cotton or man",65
655,"Knitted or crocheted fabrics (including tubular knit fabrics, pile fabrics and open",65
657,Special textile fabrics and related products,65
658,Made,65
659,"Floor coverings, etc.",65
6515,"Yarn containing 85% or more of synthetic fibres, put up for retail",651
6516,"Yarn of discontinuous synthetic fibres, containing less than 85% by weight of such fibres",651
6514,"Yarn containing 85% or more by weight of synthetic fibres, not put up for retail sale; monofil, strip (artificial straw and the like) and imitation catgut, of synthetic fibre materials",651
6517,"Yarn of regenerated fibres, not put up for retail sale; monofil, strip (artificial straw and the llke) and imitation catgut, of regenerated fibre materials",651
6518,"Yarn of regenerated fibres, put up for retail sale",651
6519,"Yarn of textile fibres, n.e.s. (including paper yarn and yarn, slivers and rovings of glass fibre)",651
6511,Silk yarn and spun from noil or other silk waste; silkworm gut and imitation catgut of silk,651
6513,Cotton yarn,651
6512,Yarn of wool or animal hair (including wool tops),651
65111,Silk yarn (other than yarn of noil or other waste silk) not put up for retail sale,651.1
65116,"Yarn spun from noil or other waste silk, not put up for retail sale",651.1
65117,"Silk yarn and yarn spun from noil or other waste silk, put up for retail sale; silkworm gut; imitation catgut of silk, for retail; silkworm gut",651.1
65121,Wool tops,651.2
65122,"Yarn containing 85% or more by weight of carded sheep's or lambs' wool (woollen yarn), not put up for retail sale",651.2
65123,"Yarn containing 85% or more by weight of combed sheep's or lambs'  wool (worsted yarn), not put up for retail sale",651.2
65124,"Yarn of fine animal hair (carded or combed), not put up for retail sale",651.2
65126,"Yarn containing 85% or more by weight of sheep's or lambs' wool or of fine animal hair, put up for retail sale",651.2
65127,"Yarn of carded sheep's or lambs' wool containing less than 85% by weight of carded wool, not put up for retail sale",651.2
65128,"Yarn of combed sheep's or lambs' wool containing less than 85% by weight of combed wool, not put up for retail sale",651.2
65129,"Yarn of sheep's or lambs' wool or of fine animal hair, containing less than 85% by weight of wool or of fine animal hair, and yarn of horsehair or of other coarse animal hair, put up for retail sale",651.2
65125,"Yarn of horsehair or of other coarse animal hair, not put up for retail sale",651.2
65131,"....measuring, per single yarn, not more than 14,000 m per kg, not put up for retail",651.3
65132,"....measuring, per single yarn, more than 14,000 m but not mere than 4O,O00 m per kg, not put up for retail sale",651.3
65133,"....measuring, per single yarn, more than 40,000 m but less than 80,000 m per kg, not put up for retail sale",651.3
65134,"....measuring, per single yarn, 80,000 m or more per kg, not put up for retail sale",651.3
65135,....put up for retail sale,651.3
65147,"Yarn of other continuous synthetic fibres, not put up for retail sale",651.4
65141,"Yarn, textured, of continuos polyamide fibres, not put up for retail sale",651.4
65142,"Yarn, non",651.4
65143,"Other, non",651.4
65144,"Yarn, textured, of continuous polyester",651.4
65145,"Yarn, non",651.4
65146,Other non,651.4
65148,"Yarn containing 85% or more by weight of discontinuous synthetic fibres, not put up for retail sale",651.4
65149,"Monofil, strip (artificial straw and the like) and imitation catgut, of synthetic fibre materials",651.4
65151,....of continuous fibres,651.5
65152,....of discontinuous fibres,651.5
65166,"....mixed mainly or solely with cotton, not put up for retail sale",651.6
65167,"....mixed mainly or solely with wool, fine animal hair, not put up for retail sale",651.6
65168,"....mixed with other than wool, cotton, etc, not put up for retail sale",651.6
65169,....put up for retail sale,651.6
65177,"Yarn of discontinuous regenerated fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with fibres other than cotton, wool or fine animal hair, not put up for retail sale",651.7
65178,"Monofil, strip (artificial straw and the like) and imitation catgut, of regenerated fibre materials",651.7
65171,"Yarn of continuous viscose rayon, not put up for retail sale",651.7
65172,"Yarn of continuous acetate fibres, not put up for retail sale",651.7
65173,"Yarn of other continuous regenerated textile fibres, not put up for retail sale",651.7
65174,"Yarn containing 85% or more by weight of discontinuous regenerated fibres, not put up for retail sale",651.7
65175,"Yarn of discontinuous regenerated fibres containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not put up for retail sale",651.7
65176,"Yarm of discontinuous regenerated fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",651.7
65181,....of continuous fibres,651.8
65182,....of discontin fibres,651.8
65191,"Metallized yarn, being textile yarn spun with metal or covered with metal by any process",651.9
65195,"Yarn, slivers and roving of glass fibre",651.9
65196,"Flax or ramie yarn, not put up for retail sale",651.9
65197,"Flax or ramie yarn, put up for retail sale",651.9
65198,Yarn of jute or of other textile bast fibres of heading 264.0,651.9
65199,"Yarn of other vegetable textile fibres, n.e.s.; paper yarn",651.9
6521,"Cotton fabrics, woven, unbleached, not mercerized",652
6522,"Cotton fabrics, Woven, bleached, mercerized, dyed, printed or otherwise finished",652
65211,"Cotton gauze, unbleached, not mercerized",652.1
65212,"Terry towelling and similar terry fabrics, of cotton, unbleached, not mercerized",652.1
65214,"Other woven fabrics containing 85% or more by weight of cotton, unbleached, not mercerized",652.1
65215,"Other woven cotton fabrics, containlng less than 85% by weight of cotton, unbleached, not mercerized",652.1
65221,"Cotton gauze, bleached, mercerized, dyed, printed or otherwise finished",652.2
65222,"Terry towelling and similar terry fabrlcs, of cotton, bleached, mercerized, dyed, printed or otherwise finished",652.2
65223,"Pile fabrics and chenille fabrics, woven, of cotton (other than terry towering or similar terry fabrics falling within headings 652.12 and 652.22 and fabrics falling within heading 656.01)",652.2
65224,"Other woven fabrics containing 85% or more by weight of cotton, bleached, mercerized, dyed, printed or otherwise finished",652.2
65225,"Other woven cotton fabrics, containing less than 85% by weight of cotton, bleached, mercerized, dyed, printed or otherwise finished",652.2
6531,"Fabrics, woven, of continuous synthetic textile materials",653
6532,"Fabrics, woven, containing 85% or more by weight of discontinuous synthetic fibres (other than pile and chenille fabrics)",653
6534,"Fabrics, woven, of discontinuous synthetic fibres, containing less than 85% by weight of such fibres (other than pile and chenille fabrics)",653
6535,"Fabric, woven of continuous regenerated textile materials",653
6536,"Fabrics, woven, containing 85% or more by weight of discontinuous regenerated fibres (other than pile and chenille fabrics)",653
6538,"Fabrics, woven, of disscontinuos regenerated fibres, containing less than 85% by weight of such fibres (other than pile and chenille fabrics)",653
